N1,N2,T_split,mig,Fst,dxy,segsites1,segsites2,pi1,pi2,tajima1,tajima2
75000.0,150000.0,245,0,0.0006146526863815005,0.00678207481317239,0.03947333333333333,0.04716666666666667,0.006755650157115142,0.006791835229936457,-0.09488193219928356,-0.1725394454385937
75000.0,150000.0,228,0,0.000504915572168585,0.00693756456844873,0.03988666666666667,0.04816,0.006954222654496574,0.006906902015939942,-0.03522119936601878,-0.1843259311458605
75000.0,150000.0,313,0,0.0008078556631622158,0.006722370555144946,0.038353333333333336,0.04648,0.006695740934710031,0.006727294889826482,-0.03092265366706863,-0.15754853077025854
75000.0,150000.0,280,0,0.0006139241351418301,0.007078280261969288,0.04039333333333334,0.04876,0.007054354830664961,0.0070848342496696234,-0.0297855884576898,-0.1460926944506471
75000.0,150000.0,311,0,0.0009258364085042992,0.00700285158495523,0.03935333333333333,0.04763333333333333,0.006976110529203509,0.0070036826492775464,0.019118788384663573,-0.11092568743229754
75000.0,150000.0,282,0,0.00044923238738603377,0.006852294592264102,0.04016666666666667,0.04796,0.006834465060601595,0.006857816562246902,-0.11335006661810273,-0.19295683218061713
75000.0,150000.0,359,0,0.0008435255869044811,0.006912943766937669,0.03996,0.048593333333333336,0.00687568906179868,0.0069268931509183914,-0.07776316159938103,-0.20192934922425296
75000.0,150000.0,207,0,0.0006371729014867933,0.00688213845774822,0.03888,0.046446666666666664,0.006853454536385942,0.006893293099774044,0.000566048434110072,-0.0829267952343466
75000.0,150000.0,324,0,0.0008918454542190535,0.00716229325778103,0.0405,0.04834666666666667,0.007139991520774135,0.007159067126965858,0.0010148604218295334,-0.08973263280479803
75000.0,150000.0,227,0,0.00035461717941875914,0.006782391701568506,0.03897333333333333,0.045873333333333335,0.006785383310888404,0.006769782892213265,-0.039806013745349596,-0.09991890534284657
75000.0,150000.0,281,0,0.0005893899825429871,0.00670505040239794,0.03948666666666667,0.04692,0.006690532196119589,0.0067037703618462365,-0.1266569265467993,-0.1952612945482578
75000.0,150000.0,381,0,0.0008542582480548511,0.0071395043935287535,0.04106,0.04955333333333333,0.007146545463614227,0.007108088224012234,-0.04077473802882033,-0.18377269181230887
75000.0,150000.0,395,0,0.0007852449770351377,0.007044222714954419,0.0412,0.048806666666666665,0.00702460272332791,0.00704173430507602,-0.10688473490618752,-0.16682961683897954
75000.0,150000.0,359,0,0.00045213309414759983,0.007018946990227496,0.04021333333333333,0.04884666666666666,0.007029966581874455,0.0069952391424796265,-0.026523139114784593,-0.1885405488096199
75000.0,150000.0,340,0,0.0008368416333961459,0.006938283238892971,0.0404,0.04886666666666667,0.006910417477180976,0.006942943442867409,-0.09664687433636367,-0.2114440258853831
75000.0,150000.0,349,0,0.001313322262488259,0.007080052147491135,0.04082,0.04944666666666667,0.007051827522569785,0.007071131995056008,-0.06492050997717035,-0.1926588402431192
75000.0,150000.0,335,0,0.0009793164132056997,0.0066240029358626785,0.038393333333333335,0.04688666666666667,0.006594951369145665,0.006627131909815405,-0.08317679173072338,-0.22636479881868185
75000.0,150000.0,306,0,0.0008108739174589319,0.006914593393282396,0.039946666666666665,0.04840666666666667,0.00689346999850373,0.006913307505434065,-0.0684078377298686,-0.19646989606242496
75000.0,150000.0,215,0,0.0006363105130067215,0.006913065615504593,0.0395,0.04772666666666667,0.006874309940645494,0.006934237054085097,-0.04111079680350824,-0.14628332652634898
75000.0,150000.0,315,0,0.0006500671738736141,0.006901190564178358,0.03966,0.04749333333333333,0.006888674746870251,0.0068957730895452,-0.04743840592363245,-0.14823211457279356
75000.0,150000.0,360,0,0.0011338076055183999,0.0068840379403793716,0.039253333333333335,0.04844,0.006862143747817906,0.006874746792822729,-0.02652204610957832,-0.2146161400727989
75000.0,150000.0,339,0,0.0009756380785820307,0.007338455900468043,0.0412,0.04903333333333333,0.007323248541074417,0.007325052465584059,0.028057888770204993,-0.06312346595680174
75000.0,150000.0,364,0,0.0010311658821792191,0.006828732857025537,0.0399,0.04799333333333333,0.006817471195570938,0.006811857307249656,-0.10010847336452935,-0.21440215205657243
75000.0,150000.0,250,0,0.0005683881530468282,0.006816224336864534,0.0394,0.04694,0.006795930470347714,0.006821029962067895,-0.06992047193760126,-0.14581116339901623
75000.0,150000.0,386,0,0.0015894644419816029,0.006749443725876645,0.03969333333333333,0.04799333333333333,0.006723854057559046,0.006732189489835031,-0.1274524803769481,-0.2480832535234234
75000.0,150000.0,382,0,0.00025888220704783915,0.006676916420300548,0.03930666666666666,0.04699333333333333,0.0066676846725523126,0.006679235818096549,-0.12303287540864385,-0.2103783339105201
75000.0,150000.0,285,0,0.0007281182258079832,0.006752442617229199,0.03902,0.046926666666666665,0.006732636041697917,0.006752597195584491,-0.06884650956390288,-0.17456180594247753
75000.0,150000.0,207,0,0.0004698360782136035,0.00685159645232817,0.03951333333333333,0.046713333333333336,0.006844475534939491,0.006845846907897496,-0.05625964972300656,-0.12072515756248428
75000.0,150000.0,210,0,0.0004286687494815533,0.007364772829925258,0.04135333333333333,0.0491,0.0073242874956357465,0.007392635383369573,0.01625626331418758,-0.039310722123612994
75000.0,150000.0,301,0,0.0006107602306588689,0.007173163032766659,0.041626666666666666,0.04926666666666667,0.007182024041099399,0.007146788390231398,-0.06901731131207638,-0.15089783277732322
75000.0,150000.0,395,0,0.0009269743097839456,0.0070395508951301405,0.03966,0.048966666666666665,0.00699819591999608,0.0070548281123470405,0.003968709668381183,-0.17096986584202814
75000.0,150000.0,264,0,0.0008277171683898077,0.006912046378418309,0.03999333333333333,0.04787333333333333,0.006889777545014769,0.006911449260537803,-0.07387512411289725,-0.16497324078772937
75000.0,150000.0,397,0,0.0009611061435736978,0.007064446600147805,0.04092666666666667,0.048266666666666666,0.007066469150581144,0.00703529139496224,-0.06664251473845187,-0.13678509680670597
75000.0,150000.0,364,0,0.0008622571257050904,0.006761720353945995,0.04032,0.04885333333333333,0.006756388847324138,0.006743750586029001,-0.16144426211635354,-0.29338839642945863
75000.0,150000.0,306,0,0.000665485882128114,0.006735476821056058,0.03951333333333333,0.047426666666666666,0.006714370292782778,0.006738665814260714,-0.11755503627142114,-0.2113039929917217
75000.0,150000.0,373,0,0.0009815734436030565,0.0071508199885028535,0.041453333333333335,0.0498,0.007140019452341839,0.0071335718365084875,-0.07445048097608087,-0.18780662294353737
75000.0,150000.0,382,0,0.0008807204880948438,0.006920246468752559,0.04002,0.04904,0.006912326799341671,0.006903808379150067,-0.0655230460213644,-0.23782630272694863
75000.0,150000.0,275,0,0.0008001654087202992,0.006982710745668055,0.03944,0.04871333333333333,0.0069541822534790465,0.006988907812300187,0.0015173213215482252,-0.18322403599781997
75000.0,150000.0,230,0,0.00041989125728048027,0.0067868587295721455,0.03950666666666667,0.04756,0.006819162551748326,0.006743160721135381,-0.0676430050171255,-0.2174690190243505
75000.0,150000.0,317,0,0.0010360605562170777,0.006984201363225728,0.03985333333333333,0.047266666666666665,0.006952074916454757,0.00698741354472999,-0.03350974409256513,-0.09476623975290115
75000.0,150000.0,294,0,0.0007230164310618736,0.0070193440502586855,0.04073333333333334,0.048646666666666664,0.007007944535887144,0.0070104578272172395,-0.07813333109701086,-0.1702460614160434
75000.0,150000.0,294,0,0.0008908318826384987,0.00696728771454377,0.04016,0.048573333333333336,0.006954343358771083,0.006955427438946393,-0.057255725536985734,-0.18881889486746695
75000.0,150000.0,254,0,0.00048303235747670925,0.006926237271084824,0.04047333333333333,0.048413333333333336,0.006939018404908029,0.006900080211396639,-0.08926138201885206,-0.20241256572791919
75000.0,150000.0,352,0,0.0009566498635394938,0.006766518333743982,0.038693333333333337,0.04700666666666667,0.00674450446406311,0.006762664194689428,-0.03601952569635779,-0.1751856313902808
75000.0,150000.0,379,0,0.0010305048254350968,0.007344995380635588,0.04087333333333333,0.04918666666666666,0.007312511347199423,0.007347234369006466,0.04961332334929139,-0.06342245441579453
75000.0,150000.0,256,0,0.0007914092761249769,0.006701269503982911,0.03986666666666667,0.04752666666666667,0.00667122649508709,0.006710115501001499,-0.1657377606076627,-0.2295588431361029
